name,BNN
n84,0.16414727
n84,0.101336
n84,0.44836703
n85,0.009294851
n85,0.58129025
n85,0.3671967
n85,0.058372848
n87,0.0894448
n87,0.09211059
n8b,0.22267434
n8e,0.10210894
n9d,0.3050907
na5,0.007532645
na7,0.84069014
na7,0.7612339
na8,0.875768
na8,0.8041506
na9,0.8528513
naa,0.7329537
naa,0.78501636
naa,0.7237066
naa,0.6266096
naa,0.63116115
nab,0.3786658
1V7,0.8863942
1V7,0.8858619
b1d,0.8092886
b1e,0.8814844
b26,0.88293934
b8d,0.8783001
2R0,0.8808013
2r0,0.8948744
3m3,0.89471424
1ul,0.89199847
3m3,0.8910532
1ul,0.88980085
3m3,0.8864501
2zg,0.887349
2ZG,0.883747
2R0,0.8843694
3WG,0.88686943
2ZG,0.80554295
3WG,0.88149196
3WG,0.8951861
2ZG,0.88175344
2ZG,0.8790568
2ZG,0.8874377
3WG,0.88430893
2ZG,0.8894483
1UL,0.8854598
1UL,0.89738196
1UL,0.8878544
1UL,0.8854445
1UL,0.8869811
2WK,0.8963132
1UL,0.8847162
1WW,0.88487214
1WW,0.8833558
3M3,0.8928474
1WW,0.89180404
1WW,0.89722174
5XF,0.8869158
2ZG,0.89664507
2ZG,0.791641
2ZG,0.90116084
2ZG,0.8746799
2ZG,0.8870929
b2e,0.8884041
b72,0.8936332
2WA,0.8839143
2WA,0.8827381
b1b,0.8943925
5C2,0.48619598
4Q5,0.6709763
b26,0.48300442
3TF,0.88029975
3rx,0.88288623
3rx,0.88738614
3rx,0.8882432
1IA,0.8981994
3H3,0.8910244
1RQ,0.8883379
5GY,0.8977269
5GX,0.8898407
5GX,0.8774272
4TF,0.8826685
4DO,0.89612436
5GY,0.89445627
3H2,0.89091665
7V0,0.8803452
7V0,0.8953594
3RX,0.8829082
3RX,0.8790181
1JS,0.89709675
1K7,0.88903046
3RX,0.8921361
1GA,0.8819272
b14,0.8957677
b18,0.88397324
b1e,0.87783253
b28,0.8862394
ba9,0.895206
154,0.89672434
3GX,0.8859085
3EH,0.88616
1OD,0.897562
4cd,0.87430584
4cd,0.88251877
2VX,0.8667197
2WH,0.89192504
2VX,0.8812723
2BV,0.8914648
1GV,0.8852725
b38,0.8837929
6G1,0.89662534
6G1,0.8847224
2XQ,0.8802024
b4b,0.8732545
2zx,0.8832265
2zx,0.8861489
2zx,0.89391196
2xi,0.89142525
2wv,0.8825248
4j2,0.88914365
2zx,0.8847644
2zw,0.88192624
2xi,0.8910904
4jf,0.883705
4pe,0.8836867
4pc,0.8881699
2zx,0.88369405
2zx,0.89354926
4jf,0.88042367
4jf,0.882699
2zx,0.88562596
2zx,0.87915725
4jf,0.88427556
4ws,0.8973082
4pc,0.893669
4ws,0.8897521
6OH,0.8857601
1OD,0.89026725
6GN,0.8871201
b09,0.8855058
b0a,0.8809501
b9b,0.88730395
ba2,0.8765376
ba3,0.886946
ba6,0.8808363
bac,0.8861758
bac,0.8844203
4W8,0.88826877
5d9,0.89797467
3AO,0.8879007
5OY,0.8871053
2JE,0.88847065
7VT,0.888958
4W8,0.8894746
4W8,0.89037657
4U5,0.8938567
4W8,0.88591766
4U5,0.8811191
4W8,0.89195555
3AY,0.8865431
4YH,0.89421
6GL,0.8969326
3AZ,0.8723842
6WQ,0.8860465
5D9,0.8828182
3ND,0.8899816
3AZ,0.87769794
3AZ,0.8890918
5D9,0.8443394
5D9,0.89890873
5H4,0.8932638
5D9,0.8860258
b19,0.88590604
b1d,0.8912791
b1f,0.8019415
b25,0.8914515
b25,0.8872587
b28,0.8922108
b2b,0.8858037
b2d,0.89116305
b47,0.886265
b49,0.8893627
b99,0.88954353
b9b,0.891201
1UA,0.89760303
3gx,0.8892435
1KT,0.8789452
1T0,0.88129866
3S5,0.8864697
3H5,0.89814365
3H5,0.8900712
3HG,0.8937389
3GX,0.89249754
3HG,0.89117754
3GX,0.889709
1R4,0.8937179
b06,0.8890231
b09,0.8865898
b2b,0.883634
b30,0.89088315
b32,0.8851162
b56,0.88608086
b68,0.8899992
b68,0.89320976
b71,0.8919474
b73,0.8923248
b87,0.8883233
1QW,0.8915391
2C7,0.8981201
b48,0.8954318
b49,0.8928522
5A5,0.89596975
7P4,0.88576794
5GQ,0.88566256
3VU,0.88799256
5CL,0.8906681
5CL,0.8892702
5GR,0.8914465
5GQ,0.87817276
5GR,0.8887963
5GQ,0.8909108
b16,0.88404673
b16,0.897439
6P2,0.89528733
6MG,0.88556206
7KN,0.8945209
6MG,0.88884974
6P2,0.8933161
5FK,0.8921498
2CN,0.8931449
6P2,0.8844441
2EB,0.8874572
b14,0.88720053
b15,0.89373064
b22,0.8969382
b23,0.89360714
b25,0.8953161
b2a,0.8998396
b47,0.8879035
b4a,0.8923403
b4a,0.89102954
b4a,0.88682926
bac,0.890556
5FR,0.00092419714
6YN,0.8928688
2wm,0.8885912
1w9,0.8916322
2wl,0.8859931
3rm,0.88625276
2iu,0.87944853
1og,0.8827534
3ar,0.88912946
3ar,0.8890589
1w9,0.89147985
3ar,0.8874055
3ar,0.8937067
3rm,0.89075786
2wl,0.88448584
3ch,0.8900045
2wk,0.8911287
2a3,0.89264154
3ch,0.8835958
2a3,0.8922156
3as,0.8826192
1w1,0.8909265
3wd,0.89237916
3as,0.88415354
1w1,0.90005
1w1,0.8906549
3g6,0.8982897
3ar,0.89074457
4z2,0.88919705
3ar,0.8930898
5nr,0.8864663
3ar,0.8961526
4z2,0.88620424
4z2,0.89325964
3ar,0.88739794
5nr,0.8908523
5nr,0.8873808
1wb,0.8893593
3rm,0.8926282
1hk,0.88677883
2a3,0.89612913
1hk,0.88585424
3ch,0.88545865
3ch,0.8859817
2yb,0.8834795
3ch,0.8935486
1hk,0.88936585
2yb,0.8936963
3as,0.8859742
3as,0.8919123
1w1,0.8941045
3wd,0.88870496
3ar,0.8842864
4z2,0.8914218
4z2,0.89331245
4z2,0.8949664
3ar,0.8888116
3wq,0.8906223
1wa,0.8869046
1o6,0.8903858
3rm,0.89019823
3wq,0.8837541
1ll,0.8874897
6ja,0.88809186
4P8,0.8894485
1HJ,0.8976331
1HJ,0.89192045
2DT,0.885183
4UR,0.8842986
3B9,0.8872668
1EH,0.88787395
3BX,0.7967529
1NW,0.89706963
1NW,0.8986912
1NW,0.88157654
1NW,0.88943565
1E9,0.89334327
1HK,0.8889514
1HJ,0.8955184
4P8,0.88984406
2QF,0.89478624
2DS,0.88824004
5Z7,0.8900846
2DS,0.8963994
5Y2,0.88073504
2G8,0.89172184
5Y2,0.8921418
6JM,0.89160186
3B9,0.8964189
2FD,0.882493
2O9,0.8930758
1OG,0.88853276
3WL,0.8958052
6F8,0.8836672
3WL,0.8874313
5Z7,0.88775796
5DE,0.8987913
2WK,0.8814069
2G4,0.8790639
2B3,0.8852417
6YL,0.89971054
5DF,0.888889
2AO,0.87921345
3FY,0.88314164
6JM,0.89172566
1FF,0.88788426
1HK,0.89472187
1ZB,0.87470466
2A3,0.89203703
5WV,0.877796
4WK,0.88732326
3WQ,0.8913358
7AK,0.8981781
3AL,0.8999699
4MN,0.8875902
3WQ,0.8896953
2DT,0.8930057
3CO,0.8845986
6KX,0.88491267
5WV,0.878878
2DT,0.8952238
4WK,0.892498
6KX,0.88835734
5GQ,0.8884398
2DT,0.89331484
8FR,0.8829402
8FR,0.8926266
5WV,0.89137614
1E6,0.88933337
3WI,0.89517754
1ZU,0.8948693
1LG,0.89724815
4WK,0.8880728
6JA,0.90084696
2DS,0.89461166
1EI,0.887609
1WN,0.88648856
4MT,0.8862341
1NH,0.88978016
1HK,0.88291645
1E6,0.8931786
4MN,0.89568776
5WV,0.8854681
b4b,0.8850454
b5b,0.8929386
b64,0.88951683
b69,0.88707286
b72,0.8859908
b74,0.8872937
b78,0.89372617
b8d,0.8904649
b90,0.8754705
2WA,0.86629903
2IW,0.61614925
6KR,0.79940945
5MO,0.88343775
7SH,0.83862627
7SH,0.7877798
5MO,0.88085556
3AG,0.7906476
7SI,0.73692405
5O4,0.8767408
7LF,0.8794929
5V4,0.88690794
7LF,0.70355564
7Q3,0.86214334
4L4,0.76560074
5D6,0.8018099
4WI,0.8020563
1OW,0.88716716
6UQ,0.8920757
4WI,0.79346573
6BH,0.88573486
b03,0.87696695
b0c,0.7928098
b2e,0.6323935
b2e,0.79852784
b2e,0.73540694
b32,0.87237537
b3e,0.7246691
b47,0.87092483
b7b,0.7882951
b8a,0.7221203
7QP,0.88974607
5tp,0.89250547
5tp,0.89846385
2nm,0.89466107
3AZ,0.8963526
3AZ,0.90436935
1D0,0.8978065
1DI,0.9000684
1A8,0.8922041
4KB,0.8978013
6F0,0.8906201
1AF,0.886337
1FV,0.8952321
1YY,0.8999855
1FV,0.88858336
2VU,0.8959235
3FU,0.8895931
6QN,0.8952381
2VU,0.8886794
3HN,0.890135
3N7,0.8927922
3MP,0.8973815
3N7,0.89195824
3N7,0.8924613
7QP,0.88922083
3HM,0.895934
3FU,0.8940364
1YX,0.89673316
3N7,0.884313
1DF,0.89500666
3OB,0.8916003
3R4,0.9032356
5TP,0.89124024
5TP,0.8918026
3OB,0.8988144
3R4,0.8852434
6F0,0.8925687
5LR,0.888028
7UI,0.8914696
3RS,0.8862835
b00,0.89199495
b02,0.8984437
b02,0.8996173
b03,0.89024067
b11,0.89651203
b2c,0.89251935
b32,0.890687
2YH,0.3551041
b20,0.18863249
6K0,0.8963219
6K0,0.89572704
6K0,0.8934598
6K0,0.89493454
6K0,0.88815176
b95,0.8991078
b95,0.8944122
b9d,0.8890147
b9f,0.89549667
b9f,0.8953271
baa,0.88978606
2H5,0.89735776
4hp,0.9002007
4hp,0.88910687
5ls,0.8841769
4tu,0.89371526
1at,0.8921564
4z4,0.8982984
1at,0.8888434
1LM,0.8937014
1LZ,0.8964782
1LZ,0.8940331
1LS,0.8925198
3A3,0.885115
3WV,0.89760685
6QN,0.89113694
5NJ,0.8927124
7DE,0.8983259
5NJ,0.89121866
5NJ,0.90117437
4XE,0.89614296
1LZ,0.88948566
1LM,0.8943881
5NJ,0.8825282
1LZ,0.89008236
1LZ,0.9026748
1LZ,0.88554317
7BR,0.89260596
1LM,0.89003885
1LZ,0.88793737
8CW,0.8957512
1UI,0.89578426
6T6,0.89123
8CW,0.8878949
8CW,0.8944559
2WA,0.89241064
1JE,0.89471465
1SF,0.88899165
1SF,0.89604074
1SF,0.89076674
6RN,0.88750106
6RN,0.8874952
1UI,0.892187
1SF,0.9024946
2FY,0.8896929
8CW,0.8914614
4XA,0.8862568
1SF,0.89672595
1BB,0.8983199
1LM,0.8871069
8CW,0.88865393
8CW,0.89702713
1HE,0.8897041
1AT,0.89434844
8CW,0.8932929
1AT,0.88199854
b4b,0.88707316
7D6,0.89826536
2vr,0.89249456
3zj,0.8936696
2j7,0.8903805
5n6,0.8930761
2j7,0.8913528
2j7,0.89701873
2j7,0.89079684
2j7,0.8887539
4ql,0.898554
2j7,0.8902601
4ql,0.8984826
2cb,0.88879794
2ce,0.8908559
2ce,0.8841696
2ce,0.8884882
4re,0.88379097
5os,0.89212877
4re,0.8940174
2wb,0.8917259
1uw,0.88355494
2j7,0.8880187
1oi,0.88968724
1uw,0.8868433
2cb,0.8887211
2j7,0.88814527
2j7,0.89653903
2j7,0.8891486
4ip,0.9006492
1uz,0.88640463
1w3,0.88835704
2ce,0.88452137
3f5,0.8900709
2wc,0.89669657
2wc,0.8918403
3f5,0.89713365
3f5,0.894433
3zj,0.890841
1oi,0.8920975
6qw,0.89449346
5fo,0.8928501
1e5,0.89583576
4re,0.8959769
1e7,0.897068
2o9,0.8896486
2ja,0.9011507
2Z1,0.901508
1E6,0.8967649
3GN,0.8884981
1UY,0.8917681
1V0,0.8874429
2E9,0.8915973
4QL,0.8921313
7WD,0.88768023
4HZ,0.89100206
7WD,0.8902742
4QL,0.89120185
4QL,0.892845
4ZE,0.89482623
6RJ,0.88668823
4F6,0.8953433
3AH,0.89202404
2E9,0.89771634
7WD,0.89454776
3SC,0.8955495
2E4,0.9035207
3VI,0.89152974
1W9,0.894201
3SC,0.8851941
7WD,0.8833841
3SC,0.88700783
3F5,0.8896971
3F5,0.90331805
3SC,0.88871545
4IP,0.88741225
1W9,0.89617854
4ZE,0.9009673
5GN,0.8875863
4HZ,0.8861836
3F5,0.88879955
3WH,0.7979051
1E7,0.8957693
1E4,0.8841208
3WH,0.8936194
1E7,0.8937128
5OK,0.8930744
5OK,0.89457285
5OK,0.8938569
6M5,0.8938004
1E5,0.8946601
4PT,0.8937961
3PT,0.89975274
1E5,0.88319254
2O9,0.89159393
4AT,0.88498545
5OK,0.8942215
b0a,0.89746666
b11,0.8867544
b13,0.8863634
b1a,0.8847988
b22,0.88586414
b24,0.8890106
b27,0.8900205
b2f,0.887966
b3f,0.8949769
b45,0.8993622
b4e,0.8925476
b73,0.89663565
b78,0.8937866
b7b,0.89834726
b91,0.8914355
ba1,0.8932393
bac,0.8960074
6M5,0.88833266
5gl,0.8966137
4FQ,0.88235056
4HA,0.8941035
5GL,0.8855651
5GL,0.88440734
2WS,0.8888752
4HL,0.88744605
5GL,0.8928138
5GM,0.88417804
5GL,0.7962169
3VK,0.8912467
2WS,0.8945425
3VK,0.8964038
5GL,0.79274625
2WT,0.8907157
2WT,0.8813667
2WT,0.8902485
3WV,0.8902666
b00,0.8805522
b01,0.8951193
b7c,0.89489746
b95,0.8888032
4R9,0.8815201
3k0,0.8879884
2gh,0.86059237
2zy,0.88203
3k0,0.89074576
1ur,0.653947
2zy,0.8903055
4R9,0.88354194
1UR,0.81022376
1EL,0.8909298
2GH,0.89149666
2FN,0.8795099
2UV,0.8867653
7C6,0.8896537
6DT,0.89503086
7C6,0.88511115
6FU,0.8811717
3K0,0.8904929
7C6,0.8830677
6DT,0.88648957
5TU,0.8870759
7C6,0.8850185
7C6,0.8880396
6LC,0.88077176
2ZY,0.8896626
7C6,0.88963616
5YS,0.8791609
7C6,0.87892216
5YS,0.8801772
4HW,0.83939064
7C7,0.8823215
7C6,0.8829538
2Z8,0.8926719
2Z8,0.88886654
7C6,0.87489045
7C6,0.88677275
2XD,0.88349724
7VF,0.88608944
7MK,0.87253
7X0,0.8828866
7VF,0.87354994
7X0,0.88077736
1UR,0.7873825
1UR,0.8843328
2UV,0.8930751
8DH,0.8895513
b10,0.8906685
b15,0.8868942
b1e,0.89193
b1f,0.89215004
b20,0.88243437
b20,0.8878395
b27,0.89497375
b29,0.88497066
b2e,0.8860542
b31,0.89117754
b40,0.8858072
b4a,0.8879117
b4b,0.7949012
b94,0.8902494
b9b,0.8892109
b9c,0.88568765
ba0,0.883711
bae,0.8887677
baf,0.7727574
2J4,0.8572602
n05,0.76899225
n54,0.87940866
n64,0.734603
n68,0.011556389
n6a,0.83447075
n7d,0.71643627
na1,0.8253663
na4,0.40710273
nac,0.44577867
7D5,0.878044
3WK,0.90275574
b16,0.8816272
b4d,0.88441265
1KW,0.8909742
4UC,0.876773
b2a,0.8786789
3OB,0.8785898
3vd,0.88704014
3vd,0.8957183
3vd,0.88913953
3vd,0.885328
3vd,0.88664615
6ZJ,0.8862077
6ZJ,0.89480686
6ZJ,0.8866105
6SE,0.8833642
6SE,0.88423574
6SE,0.88097876
6ZJ,0.8879981
b22,0.87702405
b29,0.8859893
b4c,0.89490795
b9a,0.8882105
b9b,0.8845738
1EC,0.8819847
2ZU,0.899088
3QH,0.90075254
3QH,0.891188
3QH,0.8898212
3AX,0.89017123
b13,0.8925913
b18,0.89146405
b20,0.8897602
b22,0.89389485
b22,0.8945309
b25,0.90148145
4PM,0.88948184
1fh,0.8971764
1v0,0.89581394
1fh,0.88268816
1v0,0.88696384
4bs,0.89233005
1fh,0.88734376
1fh,0.8826661
1j0,0.88660276
1od,0.8886512
3ny,0.89385635
1v0,0.89116
1v0,0.8852116
2G3,0.88752156
1UQ,0.8880414
1GO,0.8896016
2D1,0.888902
1IS,0.88986063
2D2,0.891369
1B3,0.88566
1R8,0.87991065
1XY,0.8882949
5XZ,0.8991677
3RD,0.8960799
3MS,0.8901285
3WU,0.88118565
3WU,0.89042854
3MS,0.89142466
1V0,0.88963157
2FG,0.8889364
4PR,0.89066535
7WH,0.88870734
7WH,0.89487326
2CN,0.8816962
1FH,0.8940693
4PU,0.88472795
4PU,0.8872355
1VB,0.8880249
5OF,0.89594233
3CU,0.88973963
3MU,0.8852084
3CU,0.882178
1E5,0.8886018
6JE,0.8948882
1UQ,0.88902724
3MM,0.8910702
1J0,0.8933706
1HI,0.8859464
1FH,0.8906497
3W2,0.8132273
6JE,0.88939524
7NL,0.8952735
1B3,0.88903224
3MU,0.89343584
1B3,0.8902502
6JE,0.88823766
3W2,0.88610303
1FH,0.88796246
3NJ,0.89025086
1GO,0.89554244
1UR,0.8806969
6WQ,0.89035356
1B3,0.89349973
1UR,0.8906231
2BN,0.8945619
4PM,0.88895434
4L4,0.8878602
5D4,0.88681775
6JD,0.8892845
3W2,0.89909875
4PM,0.8763092
3W2,0.88995904
1B3,0.8880882
1B3,0.8913954
6JD,0.8958972
5OF,0.89387095
3W2,0.89347726
b10,0.8905319
b13,0.8956097
b19,0.8816457
b1a,0.8927914
b1f,0.891493
b39,0.8880248
b47,0.8887884
b48,0.89394206
b48,0.88594484
b4a,0.89338046
b4a,0.8887318
b4a,0.89324963
b69,0.88608074
7W6,0.8902818
7BT,0.88912314
7BT,0.89325684
7BT,0.8852445
7BS,0.8849174
7BS,0.89173234
7DE,0.8939451
7BS,0.8946291
b3a,0.8920363
b3f,0.89692783
1GX,0.36949262
4QF,0.54251325
1ko,0.09481643
1u0,0.036604427
1g9,0.09289181
1gz,0.008480969
6BZ,0.023390641
3CZ,0.7377573
1MW,0.8934538
1JG,0.8916658
1MV,0.88880616
b4c,0.87966555
b4e,0.8611886
5DO,0.8895243
2pw,0.88787425
3gb,0.8920358
2pw,0.88751614
6BS,0.8930912
2ZI,0.8941865
4H8,0.8912444
1LW,0.88995284
7JJ,0.8837754
7P0,0.8891274
3A4,0.89183426
3ZO,0.8917011
7P0,0.88892806
3K8,0.8880991
2PW,0.8881437
6LG,0.8848691
b1f,0.8864524
b52,0.88944596
b7b,0.89652
b95,0.87839776
ba7,0.8892082
bac,0.8965896
6JG,0.89011467
1J8,0.88403004
5Z9,0.8812582
6SZ,0.8860861
3WL,0.86965597
6MD,0.8731764
6MI,0.8906511
6LB,0.87963426
3WL,0.8907553
3WL,0.88666457
3WL,0.8916891
1IE,0.8924614
3WL,0.88051283
7EA,0.8878768
3WL,0.79464567
3U4,0.7884752
5JP,0.84588516
3WL,0.89704734
6JG,0.85978955
6K5,0.878856
6JG,0.89091617
6JG,0.884943
4ZO,0.7995162
6JG,0.88093317
6JG,0.88041306
6JG,0.8894037
6R5,0.8829795
6R5,0.880926
4ZO,0.7909297
6L1,0.8029727
6R5,0.8887947
6JG,0.77640927
6KU,0.8849781
1EX,0.8915142
6R5,0.88202465
6K6,0.8284322
6JG,0.7988914
6JG,0.8872428
6JG,0.86828995
b16,0.8786486
b17,0.8793834
b3a,0.89452475
b3d,0.8918848
b41,0.8903567
b53,0.89242685
b64,0.8919052
b6c,0.89399385
b6f,0.89026386
b73,0.88176405
b91,0.8893221
ba0,0.80232096
ba3,0.884113
4nu,0.8734578
3ru,0.88783294
3vf,0.8874583
3F5,0.8918824
3G7,0.8798342
4GI,0.8871794
4QV,0.87980825
4JB,0.88537943
7VN,0.8790692
7VN,0.88820755
4PQ,0.88427955
6SJ,0.88723755
7KD,0.8787141
6SI,0.88372785
7VN,0.88614494
3SE,0.89560664
b1b,0.88704014
b53,0.8942717
b53,0.8581403
b54,0.8805618
b96,0.8854553
ba3,0.88528377
bae,0.8937806
3WH,0.8962801
4DY,0.8850012
4J0,0.8952135
n00,0.8839399
n04,0.88888675
n65,0.8878236
n68,0.89307773
n69,0.88967544
n6f,0.8856573
n73,0.89686936
n74,0.8895478
n77,0.87813675
n79,0.8841847
n80,0.8862463
n91,0.8942235
n93,0.8906786
n96,0.8958205
n9e,0.8923696
n9e,0.89763385
na0,0.8842701
na0,0.8925638
na2,0.8917758
na6,0.8892671
b65,0.89066744
b67,0.89848965
6E5,0.8861395
6E9,0.8828286
b13,0.8875123
b13,0.88891447
b17,0.88516676
n08,0.26791853
1J8,0.889325
n05,0.8809471
n06,0.44917932
n47,0.87326986
b10,0.89357823
n54,0.37349674
n56,0.8570124
n58,0.8969712
n68,0.88071096
n6c,0.87659913
n6f,0.8908529
n73,0.24292012
n80,0.78304756
n95,0.80520755
n9a,0.7804972
n9b,0.7872213
n9d,0.8692835
b12,0.8912856
2Y6,0.89229
2Y6,0.8889041
5DP,0.88828963
2Y6,0.8924055
2Y6,0.8892082
n00,0.827902
n04,0.87530947
n07,0.88745564
n08,0.89367455
b1f,0.8887429
b20,0.88905096
n6a,0.8864802
n6e,0.6169294
n6f,0.8969307
n70,0.8887305
n79,0.8521048
b49,0.8905123
b4a,0.8813497
n94,0.85563785
n9c,0.89538795
n9c,0.88786614
n9d,0.88874245
n9d,0.6427955
na1,0.7146379
na7,0.8691163
nad,0.88642055
nad,0.8963068
nae,0.8822082
nae,0.88517207
nae,0.8869613
nae,0.8932419
nae,0.902351
naf,0.89101297
naf,0.89302385
naf,0.8892827
naf,0.8962811
naf,0.89229316
naf,0.889775
naf,0.8952645
naf,0.8765911
naf,0.8875206
nb0,0.8864125
b1d,0.86676824
5YL,0.7751659
5ZJ,0.87918043
b2b,0.8606459
5LN,0.78531724
4F8,0.71625227
4F8,0.8292224
4F8,0.87970287
b10,0.8844242
3cp,0.0007199464
1a4,0.0006791289
4lh,0.0006599066
5uw,0.0909604
3cp,0.0007420899
5uw,0.15521368
5di,0.09099443
5dh,0.0052430774
5uw,0.01640953
6ag,0.000701815
4li,0.0005935487
6f1,0.8921286
3WN,0.8876155
3WN,0.890796
4PV,0.8809201
4O8,0.89181346
4N2,0.8856517
b13,0.88813335
ba3,0.890629
4cu,0.87515277
3k4,0.8938597
4cu,0.8916522
6d4,0.87703764
6nz,0.8870405
4jh,0.888375
3lp,0.8884157
3lp,0.88421965
6JZ,0.88714725
6D5,0.8911465
6QU,0.89058036
6JZ,0.8868475
6D4,0.8793279
6NC,0.8899021
5LD,0.8875395
4CU,0.88346636
6BJ,0.8828927
b2f,0.8894898
b35,0.892014
b45,0.8865269
b54,0.8775377
5km,0.0011819021
5i2,0.0022396562
5wa,0.0015499571
5wa,0.0019448956
5ip,0.0014470691
5i2,0.0022368615
5kl,0.0012713858
5km,0.0011993989
5kl,0.0010833492
5km,0.001226574
5km,0.0010322281
5km,0.001876055
5km,0.00084351265
5km,0.0012007279
4RH,0.001265673
b4b,0.001110485
3mk,0.27264172
2ma,0.09216183
4i7,0.35554734
4i7,0.4428111
4i7,0.45489067
2ff,0.20011692
1hp,0.50110173
4i7,0.6741665
2ff,0.25742534
3b9,0.3473669
1YO,0.3346396
b4b,0.65524054
3ri,0.882911
3ri,0.894228
5lv,0.893164
3KE,0.8933073
5A6,0.88315356
5A6,0.8859274
2Y2,0.9024364
7O0,0.8844161
7N6,0.89554584
b35,0.8894908
b4d,0.8940603
5GO,0.8880194
b51,0.89490473
ba4,0.8869953
b50,0.88426846
5m2,0.8786337
5mk,0.70471936
5M2,0.80792636
b7f,0.7969409
4P7,0.8868166
4P7,0.88577354
b8b,0.0016155045
5I1,0.0013076112
bab,0.8797892
1CE,0.8792486
4fe,0.8288516
4FC,0.8366286
b9b,0.886587
ba4,0.8434595
2bv,0.8729209
6d4,0.88829166
6d4,0.85935384
2n7,0.59356415
1O7,0.8853897
1QF,0.88460225
1O7,0.84044474
1OD,0.89003056
6D4,0.8734664
6D4,0.88071555
2HR,0.87297094
6D4,0.88421935
1OD,0.8821295
1OD,0.8863627
2G5,0.7877789
1QF,0.88031733
1UR,0.8917001
1NK,0.8884703
2BV,0.8842788
b02,0.71196926
1po,0.20141336
3h8,0.12431773
2f1,0.17433082
3ai,0.5490127
3n3,0.0011214411
3h8,0.089896075
3kk,0.42730027
2hh,0.41658744
3bw,0.6177844
2oz,0.45143586
3s3,0.18106017
3lx,0.2839797
2au,0.0022124448
2op,0.0011195843
1me,0.0031189346
3i0,0.27333862
3ov,0.018337324
4ax,0.09131766
4x6,0.0009315566
2ft,0.001451947
1me,0.51007944
4p6,0.17143591
1me,0.31760877
3bc,0.11796521
1yt,0.0011951409
4x6,0.0013204489
1u9,0.0009417762
3kx,0.0018187773
1u9,0.07183631
1u9,0.22109973
5ma,0.096615955
3kw,0.08796505
1pi,0.5314851
1u9,0.0020092707
5ma,0.08594174
1mh,0.36726564
3o1,0.08895819
1yk,0.018282922
2yj,0.12768051
2xu,0.17806533
2xu,0.02325064
2hh,0.07910977
5qb,0.0022240398
2yj,0.088464
1sn,0.0025624328
1ay,0.0102306325
1au,0.13062115
1nl,0.017409567
5qb,0.40806603
2xu,0.0030488982
3s3,0.1508914
1bg,0.0025091618
1tu,0.50936913
2au,0.0019242151
1vs,0.0046757534
5mq,0.13347416
4bs,0.16736187
3qs,0.40543756
3n4,0.011580912
4bs,0.08904504
5qc,0.4317643
3hw,0.021893786
2pr,0.0013230768
4kl,0.34657592
3h8,0.13228817
3iu,0.20334856
5td,0.15286621
3o0,0.0013302488
1np,0.087964185
4p6,0.19476254
3bc,0.26541144
4x6,0.000876477
5f0,0.1451865
3ov,0.1970946
3c9,0.002451898
4dm,0.0007762623
1nq,0.18245658
4mz,0.041050803
3kw,0.0012445619
1q6,0.0010776821
4mz,0.048012655
1gm,0.7649027
3hd,0.23238067
3hh,0.17793559
3kw,0.08836138
2yj,0.24779093
1nl,0.04444578
4yv,0.08220218
2yj,0.27454257
1au,0.0014585642
3ie,0.08915958
6hg,0.0015836994
2yj,0.0017881936
2xu,0.0032913946
2bd,0.039531924
3of,0.120158136
2r9,0.2695721
2r6,0.0010049406
1ms,0.12630348
1ay,0.001033786
3C9,0.0010555286
3H7,0.053099744
4N8,0.1782617
b54,0.0034128954
b70,0.7863689
b81,0.76934284
1VB,0.89690465
3A6,0.8919648
2D2,0.89245224
1JI,0.8966751
6er,0.8901197
6er,0.87523824
6ER,0.8877347
6ER,0.8791857
5FR,0.89114046
5FR,0.8850932
n00,0.86771023
n01,0.78802407
n02,0.5976373
n02,0.8760966
n06,0.66587937
b05,0.88173676
b21,0.88926953
n54,0.89318734
n55,0.8699814
n55,0.6836866
n56,0.8858113
n69,0.78732914
n6e,0.5007478
n70,0.8803943
n7b,0.87869465
n7c,0.7349271
n92,0.8790387
n99,0.8750199
n9e,0.879254
n9e,0.8754223
n9f,0.51649195
nac,0.79378235
2vm,0.89109915
2vm,0.88488567
2W9,0.89250356
2W9,0.89083415
2WN,0.88545644
2VM,0.89728653
2VM,0.89804685
3C5,0.88959134
3n7,0.88125813
3n7,0.5778874
3C5,0.87711656
2QK,0.88364947
6ik,0.5554218
3hz,0.6041928
3hz,0.024321716
6fs,0.010693831
4oc,0.01782171
5j7,0.0073480345
3e8,0.34791005
5j7,0.0856338
2zp,0.56798154
6f7,0.6949249
4h0,0.0021482725
2fr,0.52670366
1mr,0.02743267
1mr,0.12716675
3uz,0.0895013
3uz,0.095538154
6dz,0.09109225
7ju,0.0023410104
1p2,0.23188344
4rd,0.64759475
7u9,0.0023126476
3uz,0.1712013
5df,0.037186094
6b0,0.77259123
5aa,0.0025095441
7ua,0.09693467
3wk,0.28616008
7ua,0.0035387531
6ek,0.0016022272
6qb,0.17639142
6qb,0.0018835336
4kv,0.002509161
6qf,0.0016620051
6qb,0.0018819232
3uy,0.15010507
2r2,0.44167972
4ni,0.17443755
6p4,0.0019944715
4wf,0.025970956
4wf,0.21645293
1dz,0.1763571
7u9,0.09635789
6ve,0.5953593
4wf,0.06468644
2vx,0.24316566
7ub,0.20807683
6ej,0.004228763
7lj,0.18156274
