name,BNN
n84,0.31794766
n84,0.5200752
n85,0.14308837
n85,0.16599244
n85,0.36379182
n85,0.13645484
n87,0.0057612383
n87,0.0034969258
n8b,0.0044955076
n8e,0.013696174
n9d,0.34845805
na5,0.2305964
na7,0.88169277
na7,0.6218783
na8,0.8834648
na8,0.8224934
na9,0.5631119
naa,0.6923348
naa,0.6484378
naa,0.6822146
naa,0.45870304
naa,0.8918761
nab,0.52654135
1V7,0.8765178
1V7,0.88043547
b1d,0.8904188
b1e,0.8850482
b26,0.882844
b8d,0.86612225
2R0,0.88010234
2r0,0.90058243
3m3,0.8798313
1ul,0.8881097
3m3,0.8836315
1ul,0.89295644
3m3,0.8848996
2zg,0.89529717
2ZG,0.8950602
2R0,0.878751
3WG,0.88911694
2ZG,0.88920087
3WG,0.877601
3WG,0.88821363
2ZG,0.8873395
2ZG,0.82378465
2ZG,0.8862913
3WG,0.89206475
2ZG,0.873195
1UL,0.89784896
1UL,0.8832158
1UL,0.8917572
1UL,0.8701913
1UL,0.89270246
2WK,0.8848985
1UL,0.89301145
1WW,0.8946703
1WW,0.87403667
3M3,0.89001083
1WW,0.88203347
1WW,0.87874526
5XF,0.8998593
2ZG,0.89163893
2ZG,0.89006406
2ZG,0.8978106
2ZG,0.8865566
2ZG,0.887113
b2e,0.87998724
b72,0.88743687
2WA,0.8983607
2WA,0.88717616
b1b,0.877001
5C2,0.20788863
4Q5,0.35727596
b26,0.5028608
3TF,0.87920845
3rx,0.8772875
3rx,0.89304435
3rx,0.8995134
1IA,0.90250874
3H3,0.8887957
1RQ,0.8835534
5GY,0.88506156
5GX,0.9035572
5GX,0.88724864
4TF,0.889321
4DO,0.9027616
5GY,0.89490664
3H2,0.87892807
7V0,0.89181423
7V0,0.8889486
3RX,0.8793734
3RX,0.88965243
1JS,0.8928272
1K7,0.8998331
3RX,0.8957235
1GA,0.8886404
b14,0.88924825
b18,0.8886218
b1e,0.8894676
b28,0.88496464
ba9,0.88730013
154,0.90611017
3GX,0.85719
3EH,0.8917616
1OD,0.880174
4cd,0.8781539
4cd,0.8816249
2VX,0.88219756
2WH,0.8878503
2VX,0.8789773
2BV,0.8946037
1GV,0.8878659
b38,0.8868845
6G1,0.89797056
6G1,0.8798563
2XQ,0.8892838
b4b,0.89665616
2zx,0.8888195
2zx,0.8872439
2zx,0.8863741
2xi,0.88712823
2wv,0.8808738
4j2,0.88650763
2zx,0.88300866
2zw,0.89337856
2xi,0.884922
4jf,0.8799399
4pe,0.8944999
4pc,0.89566183
2zx,0.8848456
2zx,0.8972354
4jf,0.8773588
4jf,0.8950645
2zx,0.89202106
2zx,0.8953245
4jf,0.8871287
4ws,0.8814123
4pc,0.8905204
4ws,0.8802269
6OH,0.87792474
1OD,0.8894871
6GN,0.88411176
b09,0.8896788
b0a,0.8697181
b9b,0.87489545
ba2,0.88368404
ba3,0.8821794
ba6,0.88020545
bac,0.88471395
bac,0.89088374
4W8,0.8995408
5d9,0.8792616
3AO,0.7133295
5OY,0.8968216
2JE,0.89466923
7VT,0.89253235
4W8,0.89256495
4W8,0.8847655
4U5,0.89647675
4W8,0.8869308
4U5,0.87036735
4W8,0.88714886
3AY,0.88727015
4YH,0.884462
6GL,0.88966846
3AZ,0.8738433
6WQ,0.88492936
5D9,0.87747383
3ND,0.9003312
3AZ,0.88528264
3AZ,0.8835222
5D9,0.887119
5D9,0.8858819
5H4,0.8942682
5D9,0.8793106
b19,0.8940102
b1d,0.89735556
b1f,0.889455
b25,0.894965
b25,0.8857539
b28,0.89394015
b2b,0.8869907
b2d,0.8719226
b47,0.7116541
b49,0.8999664
b99,0.88251793
b9b,0.88759166
1UA,0.88398904
3gx,0.88459224
1KT,0.8847953
1T0,0.8961226
3S5,0.89193946
3H5,0.8898223
3H5,0.8858387
3HG,0.90103644
3GX,0.8834058
3HG,0.8761627
3GX,0.8970715
1R4,0.89764005
b06,0.8932726
b09,0.88174164
b2b,0.88777363
b30,0.88995296
b32,0.88275605
b56,0.8915313
b68,0.87646973
b68,0.8951308
b71,0.89755076
b73,0.8864535
b87,0.8941256
1QW,0.8818964
2C7,0.8886784
b48,0.8836139
b49,0.89270097
5A5,0.8878748
7P4,0.8877778
5GQ,0.89908874
3VU,0.8760427
5CL,0.8851205
5CL,0.89082325
5GR,0.88733995
5GQ,0.8790064
5GR,0.88094693
5GQ,0.8811599
b16,0.88390064
b16,0.8834685
6P2,0.89993346
6MG,0.89820164
7KN,0.8939775
6MG,0.88530475
6P2,0.8961542
5FK,0.8896387
2CN,0.8858861
6P2,0.8887784
2EB,0.89612645
b14,0.9042982
b15,0.88952464
b22,0.8909925
b23,0.8908685
b25,0.8897848
b2a,0.89026946
b47,0.88823223
b4a,0.8945926
b4a,0.9058355
b4a,0.8940731
bac,0.8772337
5FR,0.0007951824
6YN,0.8967827
2wm,0.88336104
1w9,0.88376456
2wl,0.89123374
3rm,0.8768834
2iu,0.8922123
1og,0.8801152
3ar,0.8886307
3ar,0.88277113
1w9,0.8998327
3ar,0.8847269
3ar,0.8811905
3rm,0.897923
2wl,0.8948922
3ch,0.8966354
2wk,0.8957159
2a3,0.89900815
3ch,0.9037668
2a3,0.8879701
3as,0.8986152
1w1,0.8897549
3wd,0.90044415
3as,0.88018274
1w1,0.86949265
1w1,0.8868575
3g6,0.8945058
3ar,0.88995516
4z2,0.89353895
3ar,0.8857862
5nr,0.87952405
3ar,0.88148195
4z2,0.8813656
4z2,0.8737526
3ar,0.8934808
5nr,0.88093567
5nr,0.8861163
1wb,0.8924867
3rm,0.8919088
1hk,0.89899015
2a3,0.8875922
1hk,0.888687
3ch,0.8978899
3ch,0.8897029
2yb,0.89790297
3ch,0.8848864
1hk,0.89474505
2yb,0.8948914
3as,0.89611655
3as,0.88575757
1w1,0.88974917
3wd,0.88852155
3ar,0.8893593
4z2,0.88117427
4z2,0.9010871
4z2,0.8924977
3ar,0.8938552
3wq,0.8873421
1wa,0.90078557
1o6,0.8873598
3rm,0.9007537
3wq,0.8953023
1ll,0.8888915
6ja,0.8852938
4P8,0.9002968
1HJ,0.8863441
1HJ,0.8914269
2DT,0.8952093
4UR,0.8815157
3B9,0.878837
1EH,0.8827499
3BX,0.8810538
1NW,0.8794812
1NW,0.90311414
1NW,0.89416695
1NW,0.89148587
1E9,0.8877815
1HK,0.8858813
1HJ,0.8784912
4P8,0.89019907
2QF,0.8914577
2DS,0.8896276
5Z7,0.88566655
2DS,0.88715136
5Y2,0.8888869
2G8,0.8864201
5Y2,0.8810029
6JM,0.90313834
3B9,0.8935849
2FD,0.8792051
2O9,0.8879301
1OG,0.8857935
3WL,0.8865064
6F8,0.8860744
3WL,0.8909441
5Z7,0.89937544
5DE,0.8995841
2WK,0.8886736
2G4,0.8793216
2B3,0.8826933
6YL,0.883117
5DF,0.898042
2AO,0.88672173
3FY,0.8871294
6JM,0.89974487
1FF,0.8911582
1HK,0.8757025
1ZB,0.8862246
2A3,0.8925419
5WV,0.88593113
4WK,0.89613533
3WQ,0.89488876
7AK,0.896375
3AL,0.8881389
4MN,0.88874227
3WQ,0.89635384
2DT,0.8781878
3CO,0.90146464
6KX,0.8905141
5WV,0.88611126
2DT,0.88295794
4WK,0.88787204
6KX,0.88405335
5GQ,0.8969787
2DT,0.89412576
8FR,0.8920517
8FR,0.8871204
5WV,0.8850967
1E6,0.89691603
3WI,0.89146215
1ZU,0.899967
1LG,0.8903394
4WK,0.89637136
6JA,0.8894787
2DS,0.8931351
1EI,0.8883033
1WN,0.8915726
4MT,0.88367635
1NH,0.8884118
1HK,0.8926525
1E6,0.89884156
4MN,0.89042395
5WV,0.88664424
b4b,0.8846963
b5b,0.89773643
b64,0.8754748
b69,0.8891575
b72,0.8933605
b74,0.87641525
b78,0.8992345
b8d,0.8859625
b90,0.8943906
2WA,0.8806468
2IW,0.5313324
6KR,0.8790758
5MO,0.8705827
7SH,0.88081205
7SH,0.7150527
5MO,0.88958085
3AG,0.8157829
7SI,0.89269555
5O4,0.87727547
7LF,0.838617
5V4,0.71746016
7LF,0.45315284
7Q3,0.88875735
4L4,0.87821466
5D6,0.871685
4WI,0.7104414
1OW,0.89224684
6UQ,0.8838059
4WI,0.75369054
6BH,0.8851973
b03,0.89205015
b0c,0.7145418
b2e,0.68000144
b2e,0.8208119
b2e,0.569572
b32,0.8831252
b3e,0.701038
b47,0.70397246
b7b,0.8412984
b8a,0.5764756
7QP,0.8984021
5tp,0.8960463
5tp,0.89420855
2nm,0.9063438
3AZ,0.89892495
3AZ,0.89268637
1D0,0.8909461
1DI,0.8984283
1A8,0.88359654
4KB,0.8902748
6F0,0.88710415
1AF,0.88589096
1FV,0.9003315
1YY,0.8818385
1FV,0.8971214
2VU,0.88410485
3FU,0.89109075
6QN,0.89125186
2VU,0.898559
3HN,0.8775517
3N7,0.8857647
3MP,0.8765907
3N7,0.8978821
3N7,0.88525
7QP,0.8904444
3HM,0.8902942
3FU,0.89533746
1YX,0.89240825
3N7,0.8932044
1DF,0.8997917
3OB,0.89756525
3R4,0.884408
5TP,0.8841952
5TP,0.89359605
3OB,0.8828398
3R4,0.90292233
6F0,0.90472186
5LR,0.9003585
7UI,0.8832847
3RS,0.9010687
b00,0.88623965
b02,0.88574153
b02,0.8901324
b03,0.9007069
b11,0.8918002
b2c,0.89383316
b32,0.8904101
2YH,0.5099587
b20,0.2913026
6K0,0.89292526
6K0,0.8930868
6K0,0.893494
6K0,0.88689804
6K0,0.8941146
b95,0.89039457
b95,0.89099836
b9d,0.89336264
b9f,0.89271986
b9f,0.89143574
baa,0.8898864
2H5,0.88589513
4hp,0.8865279
4hp,0.90360355
5ls,0.87998354
4tu,0.8909361
1at,0.89858186
4z4,0.89080584
1at,0.8942504
1LM,0.91124934
1LZ,0.90201503
1LZ,0.89606696
1LS,0.8749607
3A3,0.8899762
3WV,0.88798934
6QN,0.897836
5NJ,0.8934616
7DE,0.8897486
5NJ,0.9003046
5NJ,0.89496326
4XE,0.8869545
1LZ,0.8932932
1LM,0.89038134
5NJ,0.9038887
1LZ,0.89158726
1LZ,0.9001794
1LZ,0.8899822
7BR,0.9071342
1LM,0.8954811
1LZ,0.910161
8CW,0.88958657
1UI,0.8892077
6T6,0.8933069
8CW,0.8956361
8CW,0.8987359
2WA,0.88733846
1JE,0.89831734
1SF,0.8937376
1SF,0.8922676
1SF,0.8867358
6RN,0.8886281
6RN,0.8867925
1UI,0.89927185
1SF,0.894343
2FY,0.887514
8CW,0.8898878
4XA,0.90585023
1SF,0.8934061
1BB,0.8914529
1LM,0.88790417
8CW,0.8933417
8CW,0.8960576
1HE,0.9019629
1AT,0.891565
8CW,0.8832897
1AT,0.884377
b4b,0.88885087
7D6,0.8934329
2vr,0.88918704
3zj,0.8993055
2j7,0.8633771
5n6,0.87515944
2j7,0.8792795
2j7,0.89273006
2j7,0.8782533
2j7,0.88966626
4ql,0.88533545
2j7,0.90258074
4ql,0.8941787
2cb,0.8866493
2ce,0.8782443
2ce,0.89527464
2ce,0.88440406
4re,0.8853427
5os,0.8867799
4re,0.88960916
2wb,0.89599764
1uw,0.8963292
2j7,0.88722813
1oi,0.8895005
1uw,0.8908707
2cb,0.8973678
2j7,0.8819703
2j7,0.8906191
2j7,0.8972885
4ip,0.8944644
1uz,0.879663
1w3,0.8907812
2ce,0.8997592
3f5,0.8853339
2wc,0.8732395
2wc,0.8812564
3f5,0.89321834
3f5,0.888374
3zj,0.90557814
1oi,0.8881508
6qw,0.8803871
5fo,0.8927805
1e5,0.8947304
4re,0.8870953
1e7,0.88706064
2o9,0.88513774
2ja,0.8913213
2Z1,0.88913596
1E6,0.8980503
3GN,0.8776332
1UY,0.8777584
1V0,0.89779747
2E9,0.8826111
4QL,0.8956305
7WD,0.89234513
4HZ,0.8990248
7WD,0.89057124
4QL,0.89417
4QL,0.8932044
4ZE,0.89052075
6RJ,0.88369167
4F6,0.88076514
3AH,0.8851696
2E9,0.8915788
7WD,0.8887256
3SC,0.8991823
2E4,0.89799356
3VI,0.8944189
1W9,0.9010226
3SC,0.88817024
7WD,0.8887726
3SC,0.8917143
3F5,0.8860137
3F5,0.89142483
3SC,0.882872
4IP,0.8940142
1W9,0.88860846
4ZE,0.8776905
5GN,0.879944
4HZ,0.891942
3F5,0.88413584
3WH,0.8795668
1E7,0.888841
1E4,0.8909629
3WH,0.89128125
1E7,0.88896275
5OK,0.88598585
5OK,0.88103235
5OK,0.88880146
6M5,0.90012777
1E5,0.896999
4PT,0.89839447
3PT,0.88799155
1E5,0.8960112
2O9,0.8991046
4AT,0.89611816
5OK,0.8968517
b0a,0.8926519
b11,0.8949367
b13,0.8846289
b1a,0.8825983
b22,0.8889912
b24,0.8901604
b27,0.8934833
b2f,0.90169144
b3f,0.894742
b45,0.90186155
b4e,0.8911432
b73,0.88418835
b78,0.89029104
b7b,0.88855535
b91,0.8983525
ba1,0.8981773
bac,0.8918117
6M5,0.8737241
5gl,0.8961175
4FQ,0.8733327
4HA,0.8869435
5GL,0.8902422
5GL,0.88832057
2WS,0.8741263
4HL,0.8965682
5GL,0.8963726
5GM,0.88891125
5GL,0.70749706
3VK,0.8846812
2WS,0.88817805
3VK,0.8837264
5GL,0.881848
2WT,0.89422256
2WT,0.8818787
2WT,0.8760683
3WV,0.8836738
b00,0.898225
b01,0.88312835
b7c,0.897171
b95,0.72135526
4R9,0.8787776
3k0,0.8935375
2gh,0.8824946
2zy,0.88255185
3k0,0.8757682
1ur,0.5325789
2zy,0.8924206
4R9,0.89483845
1UR,0.8839633
1EL,0.89383
2GH,0.87877625
2FN,0.879206
2UV,0.88535583
7C6,0.8919153
6DT,0.8894986
7C6,0.89903116
6FU,0.8835069
3K0,0.88635796
7C6,0.8800491
6DT,0.8898152
5TU,0.87906134
7C6,0.8868469
7C6,0.87664443
6LC,0.863433
2ZY,0.73053974
7C6,0.8801363
5YS,0.89193314
7C6,0.8862606
5YS,0.8769454
4HW,0.81997603
7C7,0.8785688
7C6,0.8683316
2Z8,0.891329
2Z8,0.8871684
7C6,0.8953292
7C6,0.87795746
2XD,0.8971938
7VF,0.90032876
7MK,0.890166
7X0,0.88595545
7VF,0.8882893
7X0,0.88666517
1UR,0.8791178
1UR,0.8842084
2UV,0.8877386
8DH,0.89705735
b10,0.8921037
b15,0.7909806
b1e,0.88373774
b1f,0.8907161
b20,0.896807
b20,0.88328964
b27,0.8847476
b29,0.8783668
b2e,0.7283389
b31,0.882048
b40,0.8926321
b4a,0.88512707
b4b,0.8789784
b94,0.87946624
b9b,0.9018733
b9c,0.8839141
ba0,0.88181925
bae,0.8847904
baf,0.9044169
2J4,0.8827914
n05,0.86939275
n54,0.8815835
n64,0.87375367
n68,0.08389417
n6a,0.68650454
n7d,0.8878152
na1,0.8820187
na4,0.0062669413
nac,0.2803922
7D5,0.88282
3WK,0.8946142
b16,0.77127945
b4d,0.8671511
1KW,0.89349586
4UC,0.88164985
b2a,0.8798027
3OB,0.877985
3vd,0.8749647
3vd,0.88111484
3vd,0.8882968
3vd,0.88171756
3vd,0.8917988
6ZJ,0.887241
6ZJ,0.88002604
6ZJ,0.8835433
6SE,0.8880762
6SE,0.8900095
6SE,0.8874496
6ZJ,0.89400136
b22,0.8794941
b29,0.8872663
b4c,0.89856184
b9a,0.8795902
b9b,0.8767196
1EC,0.8847469
2ZU,0.8878579
3QH,0.89572257
3QH,0.89515764
3QH,0.8904251
3AX,0.90438956
b13,0.8897048
b18,0.89093983
b20,0.9001173
b22,0.8913442
b22,0.89785975
b25,0.89650667
4PM,0.88908136
1fh,0.8817167
1v0,0.8826811
1fh,0.88787556
1v0,0.88861465
4bs,0.88752186
1fh,0.9003577
1fh,0.88937014
1j0,0.8792068
1od,0.8968178
3ny,0.88974094
1v0,0.8858901
1v0,0.88738024
2G3,0.8972343
1UQ,0.87999856
1GO,0.87687427
2D1,0.868868
1IS,0.87938964
2D2,0.884843
1B3,0.89411557
1R8,0.8856026
1XY,0.88351697
5XZ,0.89888275
3RD,0.9012583
3MS,0.8997998
3WU,0.88849056
3WU,0.89062625
3MS,0.8979599
1V0,0.899037
2FG,0.88855714
4PR,0.89125764
7WH,0.8982662
7WH,0.8817215
2CN,0.8777779
1FH,0.8898398
4PU,0.8832613
4PU,0.8847066
1VB,0.88666517
5OF,0.8923211
3CU,0.89797366
3MU,0.896015
3CU,0.8742782
1E5,0.8977519
6JE,0.8942849
1UQ,0.8859245
3MM,0.8805094
1J0,0.8975998
1HI,0.8982545
1FH,0.8853545
3W2,0.88635874
6JE,0.8922049
7NL,0.8810276
1B3,0.89434063
3MU,0.8880479
1B3,0.8788644
6JE,0.8902405
3W2,0.8849456
1FH,0.8901434
3NJ,0.898684
1GO,0.8923618
1UR,0.87782985
6WQ,0.8839614
1B3,0.888155
1UR,0.87821996
2BN,0.89235336
4PM,0.89614326
4L4,0.8969861
5D4,0.8946551
6JD,0.8851964
3W2,0.87706244
4PM,0.89068204
3W2,0.8898028
1B3,0.8955582
1B3,0.8898385
6JD,0.8958704
5OF,0.89138377
3W2,0.8922588
b10,0.874612
b13,0.8866094
b19,0.874997
b1a,0.89657223
b1f,0.88105565
b39,0.88964
b47,0.90511096
b48,0.9007851
b48,0.8968059
b4a,0.882408
b4a,0.88325995
b4a,0.88933384
b69,0.8935625
7W6,0.90828943
7BT,0.8964103
7BT,0.8971264
7BT,0.8970423
7BS,0.8814189
7BS,0.8891095
7DE,0.88534725
7BS,0.87980795
b3a,0.89794
b3f,0.8923575
1GX,0.17660779
4QF,0.45646253
1ko,0.031240156
1u0,0.0043852343
1g9,0.27755758
1gz,0.019198025
6BZ,0.15021561
3CZ,0.8609282
1MW,0.8881568
1JG,0.7543894
1MV,0.8870846
b4c,0.879828
b4e,0.8171957
5DO,0.8924764
2pw,0.89758646
3gb,0.88557994
2pw,0.87512463
6BS,0.8905109
2ZI,0.88603276
4H8,0.89872706
1LW,0.88446
7JJ,0.8851527
7P0,0.8862607
3A4,0.89588773
3ZO,0.8889654
7P0,0.89574254
3K8,0.89747524
2PW,0.88324356
6LG,0.8846904
b1f,0.8889111
b52,0.89410555
b7b,0.9012703
b95,0.8829549
ba7,0.8979846
bac,0.8901552
6JG,0.89222175
1J8,0.87111205
5Z9,0.88490355
6SZ,0.8765236
3WL,0.894133
6MD,0.8844137
6MI,0.9025076
6LB,0.8804981
3WL,0.8840499
3WL,0.88432485
3WL,0.88251877
1IE,0.88461095
3WL,0.8982579
7EA,0.8758165
3WL,0.89731246
3U4,0.8867849
5JP,0.70099425
3WL,0.8863293
6JG,0.8887932
6K5,0.88418657
6JG,0.8794049
6JG,0.8813424
4ZO,0.87736464
6JG,0.87632734
6JG,0.895156
6JG,0.8861868
6R5,0.8881872
6R5,0.88031876
4ZO,0.8788028
6L1,0.8923588
6R5,0.8806238
6JG,0.87813586
6KU,0.87134963
1EX,0.7119087
6R5,0.8902006
6K6,0.89493525
6JG,0.8789158
6JG,0.88571596
6JG,0.88038206
b16,0.8758771
b17,0.8892725
b3a,0.89514285
b3d,0.71501034
b41,0.89188623
b53,0.8928029
b64,0.88986933
b6c,0.88819283
b6f,0.89254874
b73,0.8887293
b91,0.89220774
ba0,0.86148816
ba3,0.7372937
4nu,0.89729583
3ru,0.8865185
3vf,0.8776825
3F5,0.8728968
3G7,0.88481474
4GI,0.8855182
4QV,0.8797475
4JB,0.8897375
7VN,0.88793963
7VN,0.8973551
4PQ,0.8898624
6SJ,0.88695985
7KD,0.8857689
6SI,0.8780266
7VN,0.88911325
3SE,0.89784
b1b,0.8812216
b53,0.89034814
b53,0.8899151
b54,0.88539135
b96,0.88461715
ba3,0.8982731
bae,0.8802842
3WH,0.8974144
4DY,0.895356
4J0,0.8907655
n00,0.8851417
n04,0.8973614
n65,0.8885414
n68,0.8890368
n69,0.8900325
n6f,0.89193517
n73,0.8975051
n74,0.8841346
n77,0.8948846
n79,0.88413846
n80,0.8901957
n91,0.8927845
n93,0.88686675
n96,0.89280975
n9e,0.89106953
n9e,0.88366556
na0,0.88700455
na0,0.9000803
na2,0.8853661
na6,0.8781291
b65,0.89177066
b67,0.88539827
6E5,0.88354796
6E9,0.8948021
b13,0.8881332
b13,0.856837
b17,0.8818318
n08,0.5196544
1J8,0.88615066
n05,0.881008
n06,0.6701326
n47,0.8730456
b10,0.89343756
n54,0.17297533
n56,0.86793315
n58,0.891284
n68,0.7126124
n6c,0.88448447
n6f,0.88718164
n73,0.3940913
n80,0.8811386
n95,0.8895689
n9a,0.8909898
n9b,0.8230384
n9d,0.8889265
b12,0.88905895
2Y6,0.8868626
2Y6,0.89168644
5DP,0.90165454
2Y6,0.8890747
2Y6,0.89698315
n00,0.8707113
n04,0.75551975
n07,0.89396155
n08,0.89311725
b1f,0.87604177
b20,0.88950264
n6a,0.8813728
n6e,0.8760656
n6f,0.8742245
n70,0.8834094
n79,0.8756353
b49,0.8942219
b4a,0.87159854
n94,0.8834704
n9c,0.8792723
n9c,0.8994048
n9d,0.88780516
n9d,0.7062338
na1,0.8571849
na7,0.71396464
nad,0.89210427
nad,0.8837597
nae,0.90238726
nae,0.8861791
nae,0.88409185
nae,0.8948491
nae,0.8982996
naf,0.8855031
naf,0.88930595
naf,0.88554364
naf,0.9008651
naf,0.8923017
naf,0.8836953
naf,0.8899852
naf,0.89441746
naf,0.8835707
nb0,0.8814457
b1d,0.8726823
5YL,0.85839653
5ZJ,0.8256396
b2b,0.60507613
5LN,0.704285
4F8,0.8876381
4F8,0.88133794
4F8,0.87424153
b10,0.7486024
3cp,0.0007523692
1a4,0.00059775065
4lh,0.000664882
5uw,0.0037827932
3cp,0.0005410446
5uw,0.0039410717
5di,0.06318491
5dh,0.004934187
5uw,0.0033736755
6ag,0.0007366602
4li,0.0007545216
6f1,0.89472055
3WN,0.8895909
3WN,0.89166546
4PV,0.89283717
4O8,0.88332427
4N2,0.9096912
b13,0.88857925
ba3,0.8817705
4cu,0.8988323
3k4,0.8858124
4cu,0.8790509
6d4,0.892203
6nz,0.8954875
4jh,0.88573676
3lp,0.87965745
3lp,0.8868629
6JZ,0.8760187
6D5,0.89114
6QU,0.8952225
6JZ,0.89905417
6D4,0.8831042
6NC,0.88874817
5LD,0.89501953
4CU,0.87826574
6BJ,0.8885325
b2f,0.8845541
b35,0.89352065
b45,0.88792336
b54,0.88444346
5km,0.0008192298
5i2,0.0016654698
5wa,0.0022345046
5wa,0.0022429947
5ip,0.0012910177
5i2,0.0019977512
5kl,0.000890659
5km,0.0008011282
5kl,0.0008467709
5km,0.001273033
5km,0.0014279621
5km,0.0012232328
5km,0.0013891866
5km,0.0017974708
4RH,0.0011765554
b4b,0.00084798766
3mk,0.35329232
2ma,0.3413084
4i7,0.46632138
4i7,0.12425685
4i7,0.86387694
2ff,0.50945014
1hp,0.52856463
4i7,0.58005494
2ff,0.6297783
3b9,0.11074591
1YO,0.2713587
b4b,0.36979142
3ri,0.88591766
3ri,0.88800097
5lv,0.88397634
3KE,0.89480764
5A6,0.8907545
5A6,0.8894889
2Y2,0.8992303
7O0,0.8937618
7N6,0.9020363
b35,0.90249014
b4d,0.89542514
5GO,0.8849002
b51,0.8882912
ba4,0.88925874
b50,0.7208747
5m2,0.8753222
5mk,0.6087638
5M2,0.8001027
b7f,0.8810937
4P7,0.8804712
4P7,0.759936
b8b,0.0011967897
5I1,0.0017362994
bab,0.89253044
1CE,0.87131166
4fe,0.54176605
4FC,0.8746357
b9b,0.8816787
ba4,0.8952964
2bv,0.88497734
6d4,0.8725319
6d4,0.8760314
2n7,0.53588164
1O7,0.8629516
1QF,0.8781718
1O7,0.70574176
1OD,0.8878499
6D4,0.86960495
6D4,0.8669635
2HR,0.8837651
6D4,0.8829252
1OD,0.87728465
1OD,0.8902491
2G5,0.7963928
1QF,0.8945367
1UR,0.87717783
1NK,0.55793077
2BV,0.88101226
b02,0.6102144
1po,0.8359116
3h8,0.0011425164
2f1,0.34767517
3ai,0.57283384
3n3,0.21348639
3h8,0.009569857
3kk,0.39074692
2hh,0.34174934
3bw,0.5680137
2oz,0.4793375
3s3,0.34775394
3lx,0.17830226
2au,0.001830097
2op,0.02801763
1me,0.0011840917
3i0,0.8399936
3ov,0.002503115
4ax,0.0018366941
4x6,0.0014226878
2ft,0.001178765
1me,0.15632722
4p6,0.6807474
1me,0.13997811
3bc,0.002168785
1yt,0.0043523787
4x6,0.22540483
1u9,0.0006468744
3kx,0.0012212523
1u9,0.0039747483
1u9,0.16445255
5ma,0.066305265
3kw,0.039086204
1pi,0.5271367
1u9,0.005315824
5ma,0.001629124
1mh,0.5157052
3o1,0.00084632385
1yk,0.0010875724
2yj,0.27212828
2xu,0.2565412
2xu,0.0028844706
2hh,0.076251134
5qb,0.32794234
2yj,0.17168576
1sn,0.0011806036
1ay,0.0008086387
1au,0.0011313774
1nl,0.001556169
5qb,0.3510883
2xu,0.17637736
3s3,0.3478374
1bg,0.0006903854
1tu,0.044709854
2au,0.00084954407
1vs,0.044346813
5mq,0.17934477
4bs,0.34993157
3qs,0.3672913
3n4,0.0012102666
4bs,0.01066032
5qc,0.25289258
3hw,0.19297975
2pr,0.054936536
4kl,0.6175806
3h8,0.13325676
3iu,0.36157104
5td,0.0019209143
3o0,0.0012805808
1np,0.15812537
4p6,0.2090321
3bc,0.18225718
4x6,0.17729348
5f0,0.17566785
3ov,0.0014059623
3c9,0.0010649783
4dm,0.0008822087
1nq,0.14164168
4mz,0.0014187584
3kw,0.0011623044
1q6,0.004855267
4mz,0.0016599002
1gm,0.8755568
3hd,0.3012001
3hh,0.084670015
3kw,0.0016737182
2yj,0.034306653
1nl,0.00072638365
4yv,0.0007475424
2yj,0.0010949153
1au,0.0019321644
3ie,0.11998031
6hg,0.0009715203
2yj,0.1785147
2xu,0.1132132
2bd,0.0025177128
3of,0.0017155415
2r9,0.17692517
2r6,0.0009898357
1ms,0.18289657
1ay,0.00068944757
3C9,0.001255556
3H7,0.23141035
4N8,0.0007127907
b54,0.0020079042
b70,0.8563272
b81,0.70290804
1VB,0.88999575
3A6,0.88131285
2D2,0.8850651
1JI,0.89720803
6er,0.8935033
6er,0.8900944
6ER,0.8893391
6ER,0.8890172
5FR,0.89073336
5FR,0.88411665
n00,0.88594276
n01,0.8870541
n02,0.52362317
n02,0.8793427
n06,0.5603568
b05,0.8805522
b21,0.8817183
n54,0.8738438
n55,0.8831641
n55,0.59761214
n56,0.8738202
n69,0.8112742
n6e,0.87953264
n70,0.8845285
n7b,0.88607424
n7c,0.8817647
n92,0.8711979
n99,0.8670699
n9e,0.88641036
n9e,0.8822781
n9f,0.42182904
nac,0.8843827
2vm,0.9003164
2vm,0.9035476
2W9,0.89393413
2W9,0.87753326
2WN,0.7052604
2VM,0.9013802
2VM,0.89272535
3C5,0.8917731
3n7,0.88976973
3n7,0.66762614
3C5,0.87658274
2QK,0.88565767
6ik,0.4136774
3hz,0.21993423
3hz,0.16528988
6fs,0.0040356196
4oc,0.007042463
5j7,0.017771428
3e8,0.24886389
5j7,0.0032946705
2zp,0.7042351
6f7,0.6587142
4h0,0.0015998952
2fr,0.25311437
1mr,0.0056818286
1mr,0.0075453697
3uz,0.13274725
3uz,0.003057209
6dz,0.17083251
7ju,0.0015588036
1p2,0.16348732
4rd,0.33715183
7u9,0.17506696
3uz,0.10532509
5df,0.501122
6b0,0.5633029
5aa,0.003398535
7ua,0.0051147095
3wk,0.45852813
7ua,0.007995686
6ek,0.0014670063
6qb,0.083112046
6qb,0.0030077358
4kv,0.0037883215
6qf,0.17191605
6qb,0.0016707405
3uy,0.18742113
2r2,0.690076
4ni,0.0020340171
6p4,0.17950115
4wf,0.35339767
4wf,0.22510573
1dz,0.003471631
7u9,0.0013946253
6ve,0.42166227
4wf,0.15887606
2vx,0.18186422
7ub,0.17731705
6ej,0.002945347
